"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"0500000US01125","Tuscaloosa County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01127","Walker County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US02020","Anchorage Municipality, Alaska","154450","4321","130187","4628","111003","4929","19184","2952","13247","2814","2613","1132","2108","1013","1042","688","174","206","1402","683","1402","683","0","172","0","172","0","172","0","172","1393","910","45","73","1608","660","3837","1229","2122","694","13856","2190",
"0500000US02090","Fairbanks North Star Borough, Alaska","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US02170","Matanuska-Susitna Borough, Alaska","51897","1841","42464","1841","36527","2053","5937","1095","4230","1083","1363","631","141","83","95","159","108","171","82","77","82","77","0","172","0","172","0","172","0","172","66","123","64","102","294","270","626","371","2877","754","5424","1086",
"0500000US04001","Apache County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US04003","Cochise County, Arizona","49375","2691","41314","3081","35574","3312","5740","1839","3369","1170","410","371","1820","1507","2","2","139","173","122","122","122","122","0","237","0","237","0","237","0","237","139","192","450","362","62","66","1481","567","234","204","5573","1500",
"0500000US04005","Coconino County, Arizona","76903","2484","56953","3056","48622","3070","8331","1460","6783","1425","995","444","532","458","0","237","21","35","755","381","755","381","0","237","0","237","0","237","0","237","236","330","0","237","1371","638","6184","1471","612","580","10792","2141",
"0500000US04013","Maricopa County, Arizona","2351048","17520","1802241","20124","1560970","21442","241271","11833","176407","10649","38735","4849","16069","3575","7063","1674","2997","1338","31269","4977","25864","4274","650","628","810","906","3768","1441","177","104","12038","2505","5800","1620","8944","2074","33487","4854","38884","5054","418385","13055",
"0500000US04015","Mohave County, Arizona","84523","3560","73904","4086","64066","3512","9838","2299","6959","2040","2200","1626","679","541","0","237","0","237","12","24","0","237","0","237","0","237","0","237","12","24","180","316","212","211","756","645","881","425","785","490","7793","1676",
"0500000US04017","Navajo County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US04019","Pima County, Arizona","493884","7587","395599","8830","338201","8808","57398","5573","42058","4138","6444","1861","4045","2769","3413","1944","1438","921","7918","1894","7072","1835","201","244","75","125","455","416","115","111","1498","818","1903","1103","4144","1223","10285","2244","4847","1406","67690","5064",
"0500000US04021","Pinal County, Arizona","214572","6387","169178","6951","140169","6762","29009","4966","23440","4362","3405","1683","1946","1988","218","254","0","237","205","178","205","178","0","237","0","237","0","237","0","237","373","449","783","584","750","713","2284","1105","3235","1265","37764","4374",
"0500000US04025","Yavapai County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US04027","Yuma County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05007","Benton County, Arkansas","163767","4911","139985","4927","130038","5047","9947","2112","7698","1753","1245","661","560","513","334","313","110","171","149","194","149","194","0","213","0","213","0","213","0","213","87","113","433","326","718","471","997","510","1253","701","20145","2811",
"0500000US05031","Craighead County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05045","Faulkner County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05051","Garland County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05069","Jefferson County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05085","Lonoke County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05119","Pulaski County, Arkansas","191095","5417","162735","5427","147118","5820","15617","3043","12523","2598","2528","1459","335","385","81","113","150","130","1014","532","929","522","0","213","85","144","0","213","0","213","1295","1285","317","309","596","424","1738","804","2241","1318","21159","3384",
"0500000US05125","Saline County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05131","Sebastian County, Arkansas","60476","2769","55321","2727","47438","2895","7883","2009","5217","1724","1210","921","481","460","106","146","869","794","0","213","0","213","0","213","0","213","0","213","0","213","199","9","180","284","188","197","299","240","371","363","3918","1274",
"0500000US05143","Washington County, Arkansas","133137","3738","113425","3249","100408","3096","13017","2461","7721","1822","2837","957","1020","683","1119","690","320","295","842","520","842","520","0","213","0","213","0","213","0","213","106","180","58","79","674","465","2873","1002","495","308","14664","2187",
"0500000US05145","White County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06001","Alameda County, California","858737","9430","567504","12400","477739","13188","89765","7092","63540","6054","13816","3203","6536","2383","4572","2377","1301","666","83077","5470","30318","3723","38113","3660","9947","1969","615","375","4084","1627","3318","1553","2175","676","10245","1705","29408","4021","8039","1716","154971","7295",
"0500000US06007","Butte County, California","91929","3444","74084","4299","66400","3939","7684","2238","5863","2139","813","560","479","446","529","640","0","225","529","416","529","416","0","225","0","225","0","225","0","225","564","563","53","90","1443","721","2664","1112","1468","790","11124","1964",
"0500000US06013","Contra Costa County, California","546458","8444","405929","9519","346838","8407","59091","5779","38348","4419","12719","2626","3535","1315","3163","1464","1326","1365","30304","3669","4091","1420","17389","2957","6212","1440","963","640","1649","732","1771","958","1275","666","1876","896","7790","2159","2666","853","94847","5318",
"0500000US06017","El Dorado County, California","89861","3136","65982","3276","58616","3432","7366","1925","4675","1598","1681","739","135","168","715","639","160","173","487","475","111","130","54","93","0","225","322","447","0","225","0","225","532","361","719","465","2461","881","1611","791","18069","3199",
"0500000US06019","Fresno County, California","437683","6983","373812","7304","313445","9165","60367","5525","42819","4893","9848","2171","4230","1281","2823","994","647","468","3744","1133","3544","1136","0","225","0","225","82","137","118","139","1422","995","1354","799","1639","649","6097","1405","13387","3093","36228","3609",
"0500000US06023","Humboldt County, California","55888","2938","45281","3123","38547","2739","6734","1432","5399","1355","909","641","426","246","0","225","0","225","574","515","574","515","0","225","0","225","0","225","0","225","643","625","155","200","1045","548","1615","638","408","444","6167","1248",
"0500000US06025","Imperial County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06029","Kern County, California","367022","6962","326778","7223","283287","6894","43491","3830","30396","3231","7713","1985","3040","1277","1354","690","988","688","2471","910","2251","828","0","225","50","83","0","225","170","271","1281","614","491","353","932","494","4177","1141","3477","1031","27415","3667",
"0500000US06031","Kings County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06033","Lake County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06037","Los Angeles County, California","4834507","19935","3689482","22777","3212482","24560","477000","14653","345264","12591","74912","5607","31918","4508","18843","3050","6063","1471","199487","9030","169052","8508","15836","2224","7462","1782","4480","1188","2657","1279","21176","2519","10388","2030","25059","3117","122507","7147","69056","6102","697352","16172",
"0500000US06039","Madera County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06041","Marin County, California","123945","3755","76197","4551","66533","4466","9664","2292","6952","2115","1071","954","1381","1473","207","364","53","91","7357","2035","4868","1777","0","225","62","104","0","225","2427","838","471","633","187","275","2228","1231","3508","1357","1831","934","32166","2997",
"0500000US06045","Mendocino County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06047","Merced County, California","122309","3889","104309","4093","90213","4690","14096","2603","7828","1794","3344","1528","2170","1246","539","387","215","282","1119","480","1100","484","0","225","0","225","0","225","19","31","103","174","162","263","158","188","3548","1285","5563","1507","7347","1550",
"0500000US06053","Monterey County, California","194837","4717","167642","5106","146401","5568","21241","2925","15047","2328","3640","1165","1338","675","1028","822","188","192","1586","1004","1586","1004","0","225","0","225","0","225","0","225","506","493","480","310","752","394","4638","1013","4673","2144","14560","1587",
"0500000US06055","Napa County, California","65567","2091","51409","2401","45238","2926","6171","1606","3921","1318","1521","979","324","308","182","196","223","290","1118","619","708","500","186","231","0","225","150","147","74","98","66","122","136","220","915","637","1232","520","858","582","9833","1732",
"0500000US06057","Nevada County, California","46187","2369","30408","2612","26867","2776","3541","1354","2621","1139","615","609","283","295","0","225","22","3","447","334","208","249","0","225","239","204","0","225","0","225","0","225","413","326","195","198","1663","863","366","294","12695","2394",
"0500000US06059","Orange County, California","1604650","12851","1245867","16087","1100308","16416","145559","7967","98437","7247","28776","4324","11705","3258","4818","1609","1823","740","22844","3374","19998","3239","410","239","2436","1004","0","225","0","225","4466","1458","2838","1131","10512","2580","25529","3288","27820","4237","264774","10243",
"0500000US06061","Placer County, California","202400","5178","150279","5366","137091","5264","13188","2282","9257","1905","1399","669","2265","1257","85","103","182","129","1167","408","715","304","56","91","303","285","93","158","0","225","178","276","370","452","1014","676","1735","692","2449","941","45208","3945",
"0500000US06065","Riverside County, California","1142182","13749","969907","14433","835654","13966","134253","8806","93041","7319","26702","3956","8580","2295","4295","1557","1635","746","9927","2151","6249","1822","680","492","2606","897","348","465","44","73","2487","957","3122","1336","2487","1052","12144","2175","11087","2248","131021","6550",
"0500000US06067","Sacramento County, California","757909","10034","596210","9877","521222","10131","74988","5863","50399","4908","14218","2446","6892","2635","2905","1300","574","536","13041","2609","5216","1462","178","175","1816","850","5831","1920","0","225","3714","1267","550","286","4915","1463","14286","2587","8308","1993","116885","6672",
"0500000US06069","San Benito County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06071","San Bernardino County, California","995490","8795","854212","10578","741540","11973","112672","6319","79841","5978","17335","2748","8446","2086","4752","2210","2298","1089","9680","2082","6228","1824","1166","692","1902","861","304","172","80","108","2870","1117","1266","680","3089","1247","14220","2570","8069","1869","102084","7168",
"0500000US06073","San Diego County, California","1674562","12717","1271001","15655","1131794","14365","139207","8474","103525","6859","19385","2788","8411","2007","6052","3263","1834","967","31789","3820","21637","3164","1570","693","1308","522","6807","1938","467","510","4570","1486","7657","1671","6685","1306","60871","4550","22194","3892","269795","8695",
"0500000US06075","San Francisco County, California","468430","7060","170125","6572","142260","5890","27865","3644","20959","2878","3965","1487","1950","1027","615","436","376","281","117279","6864","77526","5744","26029","3093","5707","1276","7555","1581","462","406","5330","1359","2138","1161","17838","2681","46917","4689","8456","2043","100347","5261",
"0500000US06077","San Joaquin County, California","353127","6836","303574","8030","255646","7974","47928","6531","29596","3393","5909","1923","6386","2549","2570","1211","3467","4502","2770","1072","1357","899","316","317","945","452","0","225","152","195","1589","841","443","291","725","490","5386","1747","1781","688","36859","4287",
"0500000US06079","San Luis Obispo County, California","126101","3671","102626","3882","90831","4172","11795","2613","8428","2329","1836","1025","601","385","267","260","663","707","491","361","491","361","0","225","0","225","0","225","0","225","0","225","325","446","1104","521","3781","920","491","279","17283","2188",
"0500000US06081","San Mateo County, California","394856","6057","281882","7178","243914","7822","37968","3898","24967","3287","8756","2535","2213","1080","1587","795","445","232","23263","2465","10102","1825","6337","1286","6045","1415","779","450","0","225","2263","929","796","637","5979","1447","7666","1668","4317","1289","68690","4833",
"0500000US06083","Santa Barbara County, California","201472","5481","157514","5316","132242","5414","25272","3517","17992","3214","3913","1632","1823","697","1021","737","523","328","5221","1406","5157","1391","0","225","64","111","0","225","0","225","611","643","155","138","6008","1529","6663","1276","3240","1113","22060","2254",
"0500000US06085","Santa Clara County, California","996180","11058","758009","10961","649283","11268","108726","6673","76775","5780","16695","2347","9723","3006","4578","1663","955","480","28793","3872","15838","2814","1256","548","7740","1584","3881","1425","78","129","7258","2106","1958","833","17961","2940","24321","3514","11324","2319","146556","7773",
"0500000US06087","Santa Cruz County, California","122678","3818","92735","3924","82839","4057","9896","1644","7719","1471","1131","667","272","211","398","356","376","377","2635","1110","2485","1130","0","225","150","124","0","225","0","225","15","29","524","360","3885","1003","6289","1068","991","584","15604","1865",
"0500000US06089","Shasta County, California","78097","3207","67660","3321","59890","3117","7770","1808","4723","1408","1736","754","734","609","513","355","64","114","389","313","389","313","0","225","0","225","0","225","0","225","0","225","39","64","58","100","1418","441","630","492","7903","1524",
"0500000US06095","Solano County, California","204889","4678","171397","5429","154229","5463","17168","2672","12472","2622","2852","988","944","525","841","854","59","95","4128","1222","2533","976","448","396","139","137","0","225","1008","596","386","254","107","126","1287","678","3208","984","1942","718","22434","2557",
"0500000US06097","Sonoma County, California","239045","4929","190783","5371","163478","6126","27305","3822","18898","3484","4852","1623","1881","1506","1135","756","539","468","4615","1428","3145","1087","544","510","495","428","264","423","167","265","542","393","187","156","1678","819","6073","1475","1115","529","34052","2881",
"0500000US06099","Stanislaus County, California","235076","5865","205956","5983","183418","6070","22538","3348","15101","2860","4066","1003","2835","1473","236","210","300","325","1816","820","1580","699","0","225","236","370","0","225","0","225","0","225","408","315","657","396","3490","954","3368","1373","19381","2395",
"0500000US06101","Sutter County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06103","Tehama County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06107","Tulare County, California","199216","5331","178457","5196","153610","5971","24847","3005","17155","2309","4526","1265","1817","830","943","876","406","229","1221","600","977","487","0","225","244","341","0","225","0","225","395","340","502","515","686","350","4398","1867","2026","919","11531","2103",
"0500000US06111","Ventura County, California","410969","6301","338316","7983","288085","7938","50231","6550","33820","3896","6091","1683","6253","2915","2760","1728","1307","287","2338","748","1694","730","0","225","644","487","0","225","0","225","150","149","1344","676","2469","1102","7058","1393","4334","1520","54960","4356",
"0500000US06113","Yolo County, California","101102","3850","71194","3819","60601","3804","10593","2178","8209","1945","1303","755","522","497","0","225","559","199","5675","1838","4596","1622","515","604","413","374","151","185","0","225","0","225","46","80","5033","1344","5236","1686","1177","592","12741","1954",
"0500000US06115","Yuba County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US08001","Adams County, Colorado","294950","5823","238552","6451","208372","6650","30180","3621","21549","3198","4512","1927","1841","889","1866","1057","412","381","4739","1156","2962","1105","373","343","521","331","832","427","51","80","293","254","384","385","431","398","4015","1352","4001","2071","42535","4378",
"0500000US08005","Arapahoe County, Colorado","365181","5863","271201","6952","242209","6411","28992","4257","22941","3700","4491","1690","710","463","365","238","485","448","8878","1940","6419","1592","335","493","0","224","2124","1063","0","224","1825","1337","59","99","947","621","5310","1807","3310","1150","73651","5558",
"0500000US08013","Boulder County, Colorado","177207","3711","104323","4748","95378","4483","8945","1779","7240","1594","847","417","594","365","185","174","79","96","5708","1446","5708","1446","0","224","0","224","0","224","0","224","481","638","50","86","6353","1500","8073","1590","1426","738","50793","3578",
"0500000US08014","Broomfield County, Colorado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US08031","Denver County, Colorado","426844","5700","275851","7390","248688","7836","27163","4150","18949","3328","4564","1725","2255","1583","724","976","671","469","14843","2500","9395","1936","258","234","1440","1033","3718","1820","32","52","1576","753","409","309","6674","1821","17642","3091","4216","1277","105633","5876",
"0500000US08035","Douglas County, Colorado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US08041","El Paso County, Colorado","385766","6169","306258","6871","269431","6266","36827","4075","22772","3058","7161","1648","3020","1333","2986","1455","888","681","2471","1072","2246","1045","46","75","0","224","0","224","179","296","904","518","386","311","1003","473","12937","1396","3093","1194","58714","4905",
"0500000US08059","Jefferson County, Colorado","320329","5002","225034","5738","204657","6446","20377","2934","15207","2303","4145","1387","766","722","184","240","75","122","5218","1694","3406","1485","179","175","94","111","1539","691","0","224","648","449","573","535","1443","606","6242","1590","1962","751","79209","4376",
"0500000US08069","Larimer County, Colorado","197549","4688","144103","5261","131640","5513","12463","2209","9890","1957","1247","623","264","208","939","578","123","165","1217","463","1096","441","0","224","0","224","0","224","121","196","448","472","759","460","3841","1048","4695","1179","1207","644","41279","3214",
"0500000US08077","Mesa County, Colorado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US08101","Pueblo County, Colorado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US08123","Weld County, Colorado","193048","4797","160108","4981","139344","5544","20764","4535","15012","3497","4104","1470","1037","719","567","454","44","74","243","233","72","98","102","179","69","119","0","224","0","224","59","99","825","591","0","224","4014","1154","2531","987","25268","2820",
"0500000US09110","Capitol Planning Region, Connecticut","512860","7357","408741","8650","365379","8592","43362","4455","33730","3893","5562","1799","2624","1360","736","469","710","556","16736","2668","15873","2700","432","358","376","447","0","225","55","90","2892","1345","48","83","1626","863","8090","1784","5405","1326","69322","4462",
"0500000US09120","Greater Bridgeport Planning Region, Connecticut","162168","5052","121804","4915","103372","4831","18432","2794","15258","2818","1478","877","1696","833","0","225","0","225","11106","1980","4145","1291","763","486","5860","1434","338","305","0","225","1558","678","0","225","251","265","3586","960","1697","797","22166","2714",
"0500000US09130","Lower Connecticut River Valley Planning Region, Connecticut","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US09140","Naugatuck Valley Planning Region, Connecticut","231731","5711","195476","6101","175372","5982","20104","3169","15734","2804","3445","1780","703","483","222","207","0","225","2437","1056","1623","986","47","79","767","547","0","225","0","225","1394","801","431","377","330","336","1611","746","3471","1607","26581","3599",
