"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"0500000US01081","Lee County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01083","Limestone County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01089","Madison County, Alabama","162142","3950","154784","4084","144647","4068","10137","2001","8587","2002","1042","537","136","139","0","192","372","355","317","293","317","293","0","192","0","192","0","192","0","192","0","192","56","98","150","146","1377","641","1265","777","4193","1089",
"0500000US01095","Marshall County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01097","Mobile County, Alabama","171912","4444","160367","4901","147443","5268","12924","1961","9567","1846","1300","540","1208","587","503","310","346","231","469","263","469","263","0","192","0","192","0","192","0","192","0","192","156","133","174","160","2097","813","1183","625","7466","1832",
"0500000US01101","Montgomery County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01103","Morgan County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01115","St. Clair County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01117","Shelby County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01121","Talladega County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01125","Tuscaloosa County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01127","Walker County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US02020","Anchorage Municipality, Alaska","156886","3566","137559","3851","117452","3773","20107","2341","16692","2173","1992","654","562","400","720","605","141","161","2513","839","2513","839","0","149","0","149","0","149","0","149","53","90","199","267","2173","980","4809","1312","3832","1329","5748","1496",
"0500000US02090","Fairbanks North Star Borough, Alaska","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US02170","Matanuska-Susitna Borough, Alaska","42362","1505","35712","1490","31286","1574","4426","901","3397","816","547","293","136","105","131","107","215","155","513","265","494","260","0","149","0","149","0","149","19","30","51","81","46","75","49","62","841","391","2649","624","2501","778",
"0500000US04001","Apache County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US04003","Cochise County, Arizona","43051","3516","38371","3394","34033","3237","4338","1124","3030","903","626","448","265","245","109","174","308","367","178","115","178","115","0","201","0","201","0","201","0","201","125","146","215","209","214","156","1085","360","934","547","1929","559",
"0500000US04005","Coconino County, Arizona","64974","2534","52076","2604","44938","2599","7138","1841","5507","1551","881","536","673","450","0","201","77","129","890","540","890","540","0","201","0","201","0","201","0","201","389","346","0","201","1271","649","6698","1262","967","535","2683","695",
"0500000US04013","Maricopa County, Arizona","1908624","14168","1669895","15536","1463712","15193","206183","7975","158452","6766","28935","3442","9225","1916","7046","2148","2525","772","44031","4310","39484","4124","2541","1078","1238","607","728","590","40","66","2239","1291","7484","1246","19426","2973","32767","3255","18781","2396","114001","5064",
"0500000US04015","Mohave County, Arizona","69109","3618","64913","3615","57917","3824","6996","1674","4786","1180","1637","1248","319","295","163","206","91","137","341","282","239","214","0","201","0","201","0","201","102","168","88","106","320","226","0","201","581","290","1221","640","1645","454",
"0500000US04017","Navajo County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US04019","Pima County, Arizona","423426","6200","368118","6809","325467","6422","42651","3409","30392","2920","6771","1366","2287","1516","2145","804","1056","568","11514","2057","10715","1992","674","410","0","201","125","150","0","201","0","201","2953","801","6759","1147","10272","1905","4743","1412","19067","2221",
"0500000US04021","Pinal County, Arizona","133161","4752","119654","5364","103931","5165","15723","2981","12320","2773","1914","800","746","684","444","292","299","170","659","617","659","617","0","201","0","201","0","201","0","201","0","201","1306","757","491","368","2336","616","1404","602","7311","1713",
"0500000US04025","Yavapai County, Arizona","82493","3606","72460","3771","62484","3833","9976","2026","8154","2082","1159","601","301","285","239","225","123","202","653","635","653","635","0","201","0","201","0","201","0","201","0","201","160","127","1016","630","1949","883","373","277","5882","1411",
"0500000US04027","Yuma County, Arizona","73006","3651","67570","3661","62040","3781","5530","1229","4283","1202","891","458","100","121","210","204","46","76","984","837","888","895","96","164","0","201","0","201","0","201","0","201","835","447","339","235","1570","650","393","311","1315","554",
"0500000US05007","Benton County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05031","Craighead County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05045","Faulkner County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05051","Garland County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05069","Jefferson County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05085","Lonoke County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05119","Pulaski County, Arkansas","180609","4911","169054","5271","149908","5504","19146","2344","15039","2158","2906","1213","641","466","57","94","503","267","1990","780","1873","801","55","90","62","100","0","190","0","190","189","262","327","267","453","477","2535","1003","1290","798","4771","1083",
"0500000US05125","Saline County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05131","Sebastian County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05143","Washington County, Arkansas","104568","3360","96761","3555","85234","3304","11527","2170","7628","1607","2236","1117","879","632","715","554","69","87","784","387","515","302","0","190","109","168","160","234","0","190","0","190","0","190","213","187","2401","706","452","313","3957","1259",
"0500000US05145","White County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06001","Alameda County, California","759174","7717","547922","9881","476852","9943","71070","4605","48997","3918","14585","2225","5125","1276","1658","668","705","345","114213","5092","36260","2852","569","389","68101","3983","7664","1547","1619","560","216","188","2640","694","14642","1640","25751","2573","9349","2046","44441","3735",
"0500000US06007","Butte County, California","89437","3846","77780","3712","68661","3076","9119","1940","6722","1598","1733","766","375","267","237","232","52","84","864","406","830","401","27","64","7","10","0","201","0","201","0","201","518","334","2202","754","2741","751","699","418","4633","1063",
"0500000US06013","Contra Costa County, California","523751","7435","420959","7458","356000","7871","64959","5315","46065","4465","13014","2524","3906","1376","1287","502","687","337","54177","3667","10137","1756","476","322","39821","3072","3743","894","0","201","205","206","1747","647","2416","818","7983","1688","6348","1707","29916","2912",
"0500000US06017","El Dorado County, California","77877","3181","66470","3174","59773","3146","6697","1411","4924","1220","833","602","341","295","185","173","414","474","1754","752","1647","735","42","69","0","201","38","65","27","54","53","90","181","179","716","409","1365","586","628","318","6710","1217",
"0500000US06019","Fresno County, California","382735","5553","340095","5696","293907","6693","46188","3972","30579","3103","8111","2124","2975","1096","2811","1442","1712","691","5459","1289","5428","1292","0","201","0","201","31","53","0","201","146","193","1629","669","3184","1033","6260","1610","7403","1698","18559","2621",
"0500000US06023","Humboldt County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06025","Imperial County, California","59649","3091","54430","3355","49990","3237","4440","1365","2543","944","701","543","466","536","327","285","403","348","425","342","425","342","0","201","0","201","0","201","0","201","38","64","0","201","103","131","1197","528","1080","711","2376","891",
"0500000US06029","Kern County, California","340397","6924","309996","8082","270434","8591","39562","4594","25785","3208","7936","1891","3885","2133","1382","593","574","420","2973","1128","2525","997","393","631","0","201","0","201","55","92","205","307","1330","620","1504","629","3089","768","10381","2642","10919","2541",
"0500000US06031","Kings County, California","55516","2526","51789","2733","44283","2952","7506","1593","3244","990","1556","620","856","872","507","351","1343","715","123","174","123","174","0","201","0","201","0","201","0","201","0","201","250","237","173","170","1176","462","389","282","1616","781",
"0500000US06033","Lake County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06037","Los Angeles County, California","4707563","18789","3916209","20210","3489716","23252","426493","11840","330566","9563","58187","4261","19393","2528","8725","1618","9622","1470","287562","9346","249279","9354","2639","829","22893","2332","12523","1738","228","234","4327","973","12213","1423","44983","3573","133636","6634","55921","4097","252712","8130",
"0500000US06039","Madera County, California","52093","2924","48290","3000","40836","2967","7454","1755","4420","1471","888","576","479","462","543","386","1124","1127","317","295","246","262","0","201","71","130","0","201","0","201","0","201","0","201","293","392","1008","591","631","420","1554","599",
"0500000US06041","Marin County, California","128003","3484","92262","3508","80453","3526","11809","1918","8631","1668","2116","828","436","371","248","276","378","374","14469","2448","8996","2158","0","201","41","68","87","149","5345","1060","0","201","360","332","1956","654","5637","1524","557","319","12762","1656",
"0500000US06045","Mendocino County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06047","Merced County, California","93591","3874","83079","4007","70356","4036","12723","3137","8161","1905","2448","1656","618","637","1082","690","414","263","1630","1153","1336","1149","110","178","0","201","184","295","0","201","0","201","58","99","442","266","1950","676","2410","711","4022","1022",
"0500000US06053","Monterey County, California","185200","3774","150300","4017","129913","3648","20387","2292","15584","2056","2981","884","1148","658","498","485","176","122","3954","1084","3798","1066","0","201","4","9","152","172","0","201","105","111","675","393","1531","528","6215","1454","15420","2610","7000","1266",
"0500000US06055","Napa County, California","67947","2316","58834","2472","52747","2480","6087","1323","4001","1018","1184","508","438","400","369","318","95","117","1327","446","962","398","0","201","67","83","0","201","298","262","0","201","29","46","434","240","3254","818","525","368","3544","725",
"0500000US06057","Nevada County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06059","Orange County, California","1531980","11443","1352187","13142","1210965","12436","141222","6962","106783","6166","19309","2037","9061","1732","4197","1336","1872","787","32566","3818","27407","3529","212","306","872","410","4037","936","38","62","578","378","5172","1213","11702","2045","30769","3197","11948","2196","87058","5596",
"0500000US06061","Placer County, California","161925","3981","141821","3843","130287","4083","11534","1699","10191","1623","944","469","233","235","91","121","75","127","1613","533","1314","475","0","201","74","61","225","192","0","201","0","201","433","205","1166","609","2561","825","1375","634","12956","1764",
"0500000US06065","Riverside County, California","957051","10799","859579","11583","729985","10751","129594","7457","95220","6446","17249","2813","9901","2036","4326","1099","2898","819","13173","2372","8498","1841","102","169","205","154","4368","1517","0","201","42","71","3600","887","3510","1130","15972","3019","8908","1818","52267","3292",
"0500000US06067","Sacramento County, California","654274","8488","572203","9275","508227","9497","63976","4457","48937","3707","9174","1614","3128","958","1546","661","1191","584","18526","2145","12677","1818","1206","490","2341","734","2254","611","48","80","326","241","1958","804","6860","1255","12795","1918","6402","1376","35204","3155",
"0500000US06071","San Bernardino County, California","866985","10985","790085","11141","695547","12571","94538","5888","71729","5022","11708","2174","5619","1407","2816","968","2666","795","14722","2309","10241","1875","297","226","766","498","3418","1076","0","201","231","223","1976","775","2728","882","14556","2179","5322","1345","37365","3780",
"0500000US06073","San Diego County, California","1585547","13382","1339616","14229","1209628","15718","129988","6485","99259","5730","19573","2348","6918","1646","2847","896","1391","716","55900","5214","47254","4964","3539","1263","461","394","4580","1265","66","108","206","224","9173","1608","9928","1817","44984","4122","16485","2377","109255","7355",
"0500000US06075","San Francisco County, California","497133","6701","207786","6091","175284","5720","32502","3385","23412","2726","4954","1262","2026","764","1348","826","762","553","172340","6588","112885","5616","10968","1607","39060","3330","9308","1731","119","146","4561","1266","3894","1008","21427","2462","51627","4410","4881","1112","30617","3000",
"0500000US06077","San Joaquin County, California","283597","5297","257342","5516","215387","5984","41955","3485","29408","3123","6835","1435","3096","1068","1616","784","1000","497","4232","1179","1860","888","0","201","265","180","2107","920","0","201","279","395","836","418","1931","739","4495","1084","2114","735","12368","2015",
"0500000US06079","San Luis Obispo County, California","128687","3640","104829","4441","92348","4997","12481","2440","8942","1927","1556","895","801","517","663","914","519","300","2580","831","2580","831","0","201","0","201","0","201","0","201","0","201","674","363","4419","1662","6135","1654","425","254","9625","1907",
"0500000US06081","San Mateo County, California","392505","4608","308066","5560","268211","5539","39855","3602","30454","3160","5511","1447","3050","1271","518","299","322","221","41533","2958","12919","2065","512","330","17113","2393","10989","1653","0","201","176","181","880","508","5240","1032","10775","1663","4260","1267","21575","2091",
"0500000US06083","Santa Barbara County, California","209973","4241","172026","4917","141143","5187","30883","3327","20582","2854","5936","1695","3584","1156","527","396","254","201","6340","2192","6173","2169","167","273","0","201","0","201","0","201","420","426","1768","959","5445","1040","10118","2047","998","489","12858","1788",
"0500000US06085","Santa Clara County, California","934799","8555","802139","8586","707871","9781","94268","5609","73706","4808","12071","1955","4570","1312","2725","981","1196","463","38867","3227","21350","2893","2288","1008","2068","672","13161","1784","0","201","828","518","3350","768","19330","2297","19581","2155","6054","1300","44650","3466",
"0500000US06087","Santa Cruz County, California","127842","3376","101088","4165","88132","4350","12956","2228","10182","1958","1222","714","681","478","569","531","302","278","4818","1140","4591","1143","25","42","0","201","202","201","0","201","78","134","982","485","4417","1381","4312","1149","2707","1032","9440","1504",
"0500000US06089","Shasta County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06095","Solano County, California","191295","4704","173882","4631","149219","4886","24663","2860","16720","2601","4981","1277","1144","561","414","283","1404","742","5793","1406","3185","1024","44","74","1318","593","213","213","1033","456","0","201","506","312","962","537","1941","533","1154","476","7057","1212",
"0500000US06097","Sonoma County, California","244455","4690","210552","4760","181526","5223","29026","3536","20623","2842","3483","986","3397","1122","1185","620","338","250","4382","1040","4255","1047","0","201","127","124","0","201","0","201","69","100","1079","409","2708","730","8606","1563","925","420","16134","2067",
"0500000US06099","Stanislaus County, California","209056","4476","191952","4993","171057","5366","20895","2355","14530","1770","3739","1139","1407","630","954","438","265","221","2463","908","1782","719","0","201","99","114","309","321","273","426","439","474","304","212","278","194","2357","817","2109","811","9154","1648",
"0500000US06101","Sutter County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06107","Tulare County, California","163799","4974","151890","4846","129082","4373","22808","2838","14347","2145","2557","682","3387","1139","2058","946","459","266","1364","687","1222","634","142","233","0","201","0","201","0","201","0","201","396","286","930","575","3097","948","2014","1040","4108","1292",
"0500000US06111","Ventura County, California","398435","6061","360191","6279","312930","7207","47261","4678","33398","3705","7575","2010","3303","1192","1995","1244","990","567","4009","1100","2903","837","0","201","254","241","694","428","158","260","0","201","1578","537","2625","663","6840","1473","1877","587","21315","2384",
"0500000US06113","Yolo County, California","96471","3139","76369","2874","67221","3039","9148","1555","6739","1424","1668","643","490","484","251","195","0","201","3719","1030","3281","933","0","201","159","245","218","185","61","99","0","201","544","382","7500","1453","3572","1109","356","250","4411","1000",
"0500000US06115","Yuba County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US08001","Adams County, Colorado","241042","4489","214122","4226","188321","4334","25801","3123","19995","2840","3366","1078","563","460","1451","781","426","326","8178","1713","8178","1713","0","193","0","193","0","193","0","193","155","245","750","483","208","222","2090","781","1924","913","13615","1899",
"0500000US08005","Arapahoe County, Colorado","327639","5118","283908","5369","258209","5611","25699","2768","20166","2397","3295","963","1213","680","797","803","228","213","14515","2234","10026","1905","627","371","2900","776","962","412","0","193","72","118","306","226","664","353","4585","1272","1851","617","21738","2124",
"0500000US08013","Boulder County, Colorado","169015","3623","122122","4338","111040","4405","11082","1692","9299","1488","999","632","501","327","283","226","0","193","7018","1517","6958","1505","0","193","60","102","0","193","0","193","78","131","383","271","7385","1323","9254","1955","2156","793","20619","2065",
"0500000US08014","Broomfield County, Colorado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US08031","Denver County, Colorado","366202","5943","292377","7053","267491","6798","24886","2862","19691","2588","2484","780","2197","1078","40","68","474","293","22226","2679","17338","2344","987","722","2845","783","1056","489","0","193","432","348","684","309","7873","1231","14596","2458","2041","710","25973","2659",
"0500000US08035","Douglas County, Colorado","170518","2862","147229","2830","134849","3353","12380","1992","10238","1846","1522","833","353","319","84","141","183","178","2005","678","1058","558","117","183","669","355","161","137","0","193","0","193","324","233","236","205","1258","493","1463","491","18003","1716",
"0500000US08041","El Paso County, Colorado","329223","5189","292263","4759","259077","4997","33186","3466","24947","2894","4953","1496","2171","698","732","497","383","297","3248","1011","3073","1002","92","152","83","98","0","193","0","193","0","193","803","349","1624","624","11108","1631","2079","845","18098","2512",
"0500000US08059","Jefferson County, Colorado","301677","4161","259778","5194","238787","4966","20991","2457","16601","2121","2891","876","970","534","380","254","149","130","9736","1472","6849","1331","603","361","1123","521","1161","750","0","193","180","204","470","290","1589","641","5146","1249","2266","733","22512","2018",
"0500000US08069","Larimer County, Colorado","170510","4454","143294","5180","129368","5167","13926","1910","10632","1659","1955","812","970","445","332","307","37","69","3369","951","3131","946","0","193","0","193","82","98","156","202","0","193","789","484","7061","1383","5449","1221","797","496","9751","1619",
"0500000US08077","Mesa County, Colorado","68367","2684","61325","2990","53877","3038","7448","1377","5348","1161","613","321","1326","841","0","193","161","206","619","555","619","555","0","193","0","193","0","193","0","193","0","193","356","453","258","201","1636","638","606","310","3567","894",
"0500000US08101","Pueblo County, Colorado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US08123","Weld County, Colorado","136342","2849","123302","3123","111216","3408","12086","1933","9980","1830","911","466","982","369","77","94","136","141","692","342","692","342","0","193","0","193","0","193","0","193","0","193","117","119","436","250","2964","803","948","417","7883","1520",
"0500000US09001","Fairfield County, Connecticut","461100","6462","373074","6596","338183","6543","34891","4244","25502","3583","5783","1709","2436","1476","758","397","412","257","47868","3144","12368","2221","335","385","788","359","34377","2596","0","198","1149","561","213","192","641","501","11629","2162","2483","701","24043","2233",
"0500000US09003","Hartford County, Connecticut","437561","5332","393471","6161","356883","6926","36588","3781","30394","3353","3331","1198","1573","777","350","300","940","409","13793","1845","13456","1849","161","263","70","80","106","105","0","198","137","192","169","177","779","467","8261","1446","2041","916","18910","2386",
"0500000US09005","Litchfield County, Connecticut","95115","2729","84721","2995","80278","3275","4443","1157","3650","1047","256","209","397","279","0","198","140","125","1521","687","760","615","0","198","273","158","488","242","0","198","72","118","39","66","44","74","2425","720","1356","989","4937","1228",
"0500000US09007","Middlesex County, Connecticut","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US09009","New Haven County, Connecticut","421027","5910","362290","7328","325784","7887","36506","4156","31462","3760","3221","1160","639","293","432","272","752","426","19395","2255","14223","2221","243","393","513","479","4416","1004","0","198","333","277","147","146","2012","759","15677","2344","2372","767","18801","2254",
"0500000US09011","New London County, Connecticut","136063","3384","119227","3521","107733","3616","11494","1915","9935","1816","564","299","335","221","162","153","498","461","1597","712","1224","698","0","198","82","97","291","189","0","198","284","266","138","163","304","187","6271","1503","1493","799","6749","1272",
"0500000US09013","Tolland County, Connecticut","77258","2826","67639","2903","62559","2963","5080","1290","3991","1195","487","305","187","144","184","143","231","286","1945","1068","1945","1068","0","198","0","198","0","198","0","198","0","198","0","198","363","353","3264","930","153","116","3894","994",
