"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"0500000US06045","Mendocino County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06047","Merced County, California","108750","3540","93935","3723","83758","4626","10177","2654","6929","2292","2201","1115","342","278","554","339","151","180","814","561","814","561","0","216","0","216","0","216","0","216","0","216","192","218","516","556","3188","1454","5469","2071","4636","1885",
"0500000US06053","Monterey County, California","193364","4725","161969","5067","142273","5271","19696","2898","14275","2284","3221","1106","928","403","697","598","575","394","2278","844","1978","777","0","216","157","206","32","52","111","184","235","221","275","280","669","390","4473","1162","13951","2933","9514","1508",
"0500000US06055","Napa County, California","67719","2630","58092","2396","51318","2349","6774","1462","4637","1090","1341","612","50","62","551","538","195","225","1082","472","462","307","63","105","0","216","31","51","526","321","332","249","139","167","972","594","2204","732","657","404","4241","925",
"0500000US06057","Nevada County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06059","Orange County, California","1593750","11592","1377975","13554","1232474","13465","145501","7245","106299","6658","20549","2901","8724","2054","7360","1863","2569","809","29388","3119","23027","2998","513","266","5078","1476","512","379","258","198","2382","949","4086","1051","9013","2019","32849","3212","16785","2478","121272","5553",
"0500000US06061","Placer County, California","189290","4317","163014","4592","150865","4864","12149","2422","8619","1904","1689","1011","555","367","682","708","604","417","1710","758","1330","624","51","60","137","179","163","282","29","50","44","76","340","253","493","306","1786","742","1616","647","20287","2158",
"0500000US06065","Riverside County, California","1053461","13053","948603","13891","834533","14404","114070","7784","85028","6489","15783","2614","5997","1905","3620","1057","3642","1187","12127","2299","8052","2128","39","38","3693","896","343","235","0","216","160","191","4511","1084","2072","823","11647","2592","12610","2787","61731","5821",
"0500000US06067","Sacramento County, California","730635","9856","629053","10074","555336","10195","73717","5643","56681","5008","9937","2107","4017","1314","2277","831","805","359","19589","2708","9430","2005","696","465","797","385","8588","1879","78","127","1650","798","2684","974","6628","1294","12810","1906","5847","1317","52374","4406",
"0500000US06071","San Bernardino County, California","947297","12083","852726","12419","756690","14055","96036","6830","70879","6507","14925","2348","3911","943","3381","901","2940","1089","10860","1882","7200","1680","519","556","2694","698","447","333","0","216","649","443","2419","913","2365","981","12841","2342","9887","2148","55550","5314",
"0500000US06073","San Diego County, California","1671791","14287","1409645","15758","1265110","15585","144535","8026","112336","7294","17005","2765","8792","1978","4495","1701","1907","704","47478","4802","36761","3901","1365","709","1525","614","7469","2081","358","360","3283","1146","8241","1675","10326","2076","49593","4279","17879","2905","125346","6330",
"0500000US06075","San Francisco County, California","526022","5686","183968","7628","153014","6727","30954","3408","20779","2869","5867","1293","2421","773","943","577","944","652","191018","7277","121279","6770","47881","3581","11422","2170","10339","1731","97","115","10901","2904","4026","1164","20201","2439","67862","5846","8922","1780","39124","3677",
"0500000US06077","San Joaquin County, California","315341","5977","287837","5940","249978","6789","37859","3847","27368","3051","6960","2336","1884","809","1170","674","477","367","7180","1779","3012","1102","1463","836","2541","954","164","227","0","216","443","351","308","195","278","284","4162","1277","1864","795","13269","1901",
"0500000US06079","San Luis Obispo County, California","134126","3740","110140","3908","96144","4693","13996","2807","11656","2771","1781","690","543","529","14","18","2","5","2431","1172","2431","1172","0","216","0","216","0","216","0","216","0","216","229","209","1756","723","6680","1557","1134","706","11756","1993",
"0500000US06081","San Mateo County, California","412818","5957","313448","6410","274447","6667","39001","3090","27447","2994","7733","1837","1482","735","1647","1048","692","424","49642","3784","12017","2496","21530","2589","15033","2402","1062","542","0","216","2604","1129","1843","619","6124","1353","9574","2300","4209","1161","25374","2891",
"0500000US06083","Santa Barbara County, California","212698","5507","176261","5888","144346","6696","31915","5215","20582","3157","5405","2070","1580","912","1528","1567","2820","2993","7157","1890","7041","1854","116","204","0","216","0","216","0","216","71","118","777","431","6643","1407","7541","1636","642","436","13606","1749",
"0500000US06085","Santa Clara County, California","995301","10071","844908","11353","740364","12719","104544","6494","79677","5169","16066","2739","4655","1550","3044","1203","1102","481","47636","3906","23330","2937","2820","1003","15557","1987","5786","1159","143","168","3926","1169","1802","564","17336","2347","23323","2953","7902","1447","48468","3964",
"0500000US06087","Santa Cruz County, California","138027","3647","109356","4111","95018","4219","14338","2234","10141","1948","3262","1313","503","471","365","343","67","85","3794","1307","3656","1307","85","148","53","70","0","216","0","216","203","273","559","346","2462","893","7822","1947","2442","1346","11389","1920",
"0500000US06089","Shasta County, California","75561","2789","69028","3026","61817","3213","7211","1224","5277","1155","1271","551","252","201","361","343","50","73","239","270","127","166","0","216","0","216","0","216","112","202","0","216","300","271","377","322","972","606","340","233","4305","947",
"0500000US06095","Solano County, California","215285","4464","191637","4875","163732","5399","27905","3656","18107","2978","6156","1701","1144","660","1534","782","964","499","7226","1536","3018","1060","224","196","1287","520","0","216","2697","840","201","318","465","307","617","454","2852","1083","1799","843","10488","1814",
"0500000US06097","Sonoma County, California","251132","4676","214680","5428","189234","5717","25446","3272","20665","3074","2867","921","1234","611","161","166","519","506","4316","1095","3163","1132","129","173","895","410","78","129","51","84","597","463","340","194","2082","1058","4491","1065","4242","1934","20384","2399",
"0500000US06099","Stanislaus County, California","230975","5742","216430","5536","192751","6290","23679","3278","18240","2896","3511","1163","914","499","577","371","437","360","1028","542","1028","542","0","216","0","216","0","216","0","216","225","251","297","202","264","226","2854","1036","813","622","9064","1759",
"0500000US06101","Sutter County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06103","Tehama County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06107","Tulare County, California","183623","5861","173805","5850","145743","6130","28062","4171","21318","3688","3284","1737","2656","1309","705","568","99","171","241","159","241","159","0","216","0","216","0","216","0","216","0","216","962","931","124","135","1515","501","779","401","6197","1438",
"0500000US06111","Ventura County, California","410451","6567","367235","6912","325449","6536","41786","4361","27493","3323","9120","2017","2915","1958","1185","507","1073","668","5364","1572","3063","1167","432","514","1610","775","0","216","259","410","1038","550","655","342","2205","812","7544","1828","1217","519","25193","2624",
"0500000US06113","Yolo County, California","100549","4245","80504","4217","71732","4301","8772","2023","6662","2031","1718","752","0","216","392","315","0","216","2847","839","2279","697","192","300","326","256","50","83","0","216","140","246","415","287","7786","1682","2237","827","139","174","6481","1460",
"0500000US06115","Yuba County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US08001","Adams County, Colorado","267521","5256","239621","6102","210304","6205","29317","3220","19799","2835","4741","1270","3753","1309","676","357","348","297","8839","1815","7383","1626","234","182","159","188","1063","564","0","206","136","230","462","331","734","455","2539","797","1499","750","13691","1912",
"0500000US08005","Arapahoe County, Colorado","355542","5241","302698","5752","269252","6337","33446","3487","27785","3168","3568","1058","1306","737","605","353","182","211","15272","2250","8287","1907","878","523","434","286","5530","1414","143","236","567","425","411","292","1088","532","4437","908","2364","846","28705","2527",
"0500000US08013","Boulder County, Colorado","178216","3632","129382","4284","116253","4403","13129","2067","9549","2056","2615","987","478","411","172","163","315","314","9787","1484","9213","1376","0","206","0","206","510","572","64","110","132","127","412","473","6697","1298","6665","1310","680","335","24461","2073",
"0500000US08014","Broomfield County, Colorado","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US08031","Denver County, Colorado","418281","5993","311213","7151","281092","7903","30121","3450","21708","2852","5220","1984","1431","781","767","415","995","814","31868","3871","18618","2695","1930","766","1200","543","10120","1945","0","206","880","569","1645","1005","9852","1688","22998","3265","2608","834","37217","3796",
"0500000US08035","Douglas County, Colorado","190863","3447","157499","4075","145505","3882","11994","1977","9424","1797","1496","583","525","380","477","389","72","118","3290","958","306","207","294","222","362","453","2287","697","41","68","74","112","352","406","145","159","2290","763","1003","489","26210","2593",
"0500000US08041","El Paso County, Colorado","362434","5329","314176","5555","278271","7269","35905","4090","26049","3255","6188","1799","2567","1321","875","626","226","238","1550","760","1430","709","0","206","0","206","120","195","0","206","1213","671","825","527","2216","661","10807","1491","2490","761","29157","2603",
"0500000US08059","Jefferson County, Colorado","316329","5137","262193","5676","241779","5784","20414","2427","16208","2087","2695","1013","959","499","255","243","297","220","11008","1629","6244","1421","474","327","258","205","4032","1055","0","206","179","225","407","272","2084","702","4287","939","2334","861","33837","3172",
"0500000US08069","Larimer County, Colorado","188874","4874","154011","5632","143072","5456","10939","1857","8872","1695","1393","656","531","503","109","126","34","59","2757","858","2757","858","0","206","0","206","0","206","0","206","48","84","783","764","5136","1354","4656","1114","2328","1082","19155","2560",
"0500000US08077","Mesa County, Colorado","73798","3361","63811","3402","59284","3417","4527","1252","3444","1125","720","601","92","121","271","209","0","206","221","258","221","258","0","206","0","206","0","206","0","206","0","206","401","359","340","245","1456","495","1040","679","6529","1723",
"0500000US08101","Pueblo County, Colorado","69022","2722","64580","2729","54765","2445","9815","1875","7832","1928","1083","676","239","220","542","355","119","121","88","100","88","100","0","206","0","206","0","206","0","206","0","206","339","319","408","363","1077","445","348","236","2182","728",
"0500000US08123","Weld County, Colorado","163939","3320","144535","4222","128814","4770","15721","2208","10836","1872","3140","946","915","600","750","573","80","101","1036","447","1036","447","0","206","0","206","0","206","0","206","62","103","382","295","250","229","3479","1252","1168","552","13027","2583",
"0500000US09001","Fairfield County, Connecticut","470950","6228","373970","7620","335634","8009","38336","3554","30334","3122","5246","1602","1718","802","509","448","529","355","49352","3726","9255","2346","2683","891","36246","2706","961","560","207","335","1016","513","159","271","1228","1247","11798","2336","4021","1454","29406","2556",
"0500000US09003","Hartford County, Connecticut","452758","6237","400968","7120","371336","7884","29632","2929","25327","2762","2386","929","1112","714","208","157","599","410","13016","2158","12187","2056","132","149","657","449","0","213","40","67","997","605","168","161","1198","561","12265","2976","2514","979","21632","2719",
"0500000US09005","Litchfield County, Connecticut","94340","2830","82771","3060","76297","3004","6474","1652","4236","1393","711","346","610","537","917","773","0","213","1228","447","116","125","374","271","738","361","0","213","0","213","106","133","142","237","405","471","2552","1140","838","530","6298","1587",
"0500000US09007","Middlesex County, Connecticut","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US09009","New Haven County, Connecticut","420250","6321","366282","6905","329808","7167","36474","3642","29054","3340","3556","1501","2698","1836","354","246","812","435","13715","2644","10693","2584","345","236","2230","554","390","282","57","95","759","601","151","178","2782","1652","12441","2051","2743","951","21377","2609",
